STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Water source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,1995,,17800,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,1998,,16083,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,1999,,16913,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2000,,19226,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2001,,16941.6796875,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2002,,17814.17081,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2003,,18384.64128,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2004,,18733.52658,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2005,,19175.96652,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2006,,19679.71336,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2007,,20080.80818,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2008,,20480.8694,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2009,,20874.508,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2010,,20915.15893,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2011,,21241.39577,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2012,,22177.41357557,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2013,,20784.28525198,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2014,,23155.4674964,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2015,,23472.87293492,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2016,,23842.19652889,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2017,,24324.34749917,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2018,,24640.61580224,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2019,,24807.95587031,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2020,,25006.8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,MEX,Mexico,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,GROUND,Fresh ground water,2021,,25204,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1970,,214,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1972,,214,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1975,,377,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1976,,377,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1980,,322,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1981,,322,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1985,,350,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1986,,350,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1990,,435,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1991,,435,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1992,,410,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1993,,400,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1994,,406,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1995,,391,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1996,,453,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1997,,468,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1998,,468,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,1999,,482,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2000,,514,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2001,,503,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2002,,490,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2003,,517,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2004,,507,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2005,,490,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2006,,502,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2007,,482.26,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2008,,489.77,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2009,,474.29,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2010,,456.34,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2011,,473.23,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2012,,463.72,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2013,,458.98,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2014,,466.44,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2015,,470.43,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2016,,482.48,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2017,,417.29,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2018,,488.76,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2019,,492,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2020,,493.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,PUBLIC,Public water supply,M3,Cubic metres,SURFACE,Fresh surface water,2021,,482.8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1980,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1985,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1990,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1996,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2001,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2002,,0,,E,Estimated value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2003,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2004,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2005,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2006,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2007,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2008,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2009,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2010,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2011,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2012,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2013,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2014,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2015,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2016,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2017,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2018,,0,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NLD,Netherlands,A,Annual,HH,Private households,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2019,,0,,A,Normal value,,,,,,,6,Millions,1,One
