Country,Year,Measure_group,OBS_VALUE_use,OBS_VALUE_abstractions,usage_to_abstractions_ratio,ISO3
Bulgaria,1995,Agriculture,9.6,5250.43,0.001828421672129711,BGR
Bulgaria,1995,Domestic/Public Use,897.1,5250.43,0.1708621960487046,BGR
Bulgaria,1995,Energy Production,4.7,5250.43,0.0008951647769801711,BGR
Bulgaria,1995,Industry,454.6,5250.43,0.0865833845989757,BGR
Bulgaria,1995,Services,113.5,5250.43,0.021617277061116897,BGR
Bulgaria,1995,Total,1479.5,5250.43,0.28178644415790705,BGR
Bulgaria,1996,Agriculture,7.8,6507.83,0.0011985562007612368,BGR
Bulgaria,1996,Domestic/Public Use,908.2,6507.83,0.1395549668629943,BGR
Bulgaria,1996,Energy Production,3.0,6507.83,0.0004609831541389373,BGR
Bulgaria,1996,Industry,305.6,6507.83,0.04695881730161974,BGR
Bulgaria,1996,Services,103.4,6507.83,0.015888552712655372,BGR
Bulgaria,1996,Total,1328.0,6507.83,0.20406187623216956,BGR
Bulgaria,1997,Agriculture,5.8,5780.72,0.0010033352246778947,BGR
Bulgaria,1997,Domestic/Public Use,757.8,5780.72,0.13109093676912217,BGR
Bulgaria,1997,Energy Production,3.0,5780.72,0.000518966495523049,BGR
Bulgaria,1997,Industry,256.9,5780.72,0.044440830899957096,BGR
Bulgaria,1997,Services,82.3,5780.72,0.014236980860515645,BGR
Bulgaria,1997,Total,1105.8,5780.72,0.19129105024979587,BGR
Bulgaria,1998,Agriculture,4.9,5774.67,0.0008485333361040545,BGR
Bulgaria,1998,Domestic/Public Use,817.7,5774.67,0.1416011650882215,BGR
Bulgaria,1998,Energy Production,3.3,5774.67,0.0005714612263557917,BGR
Bulgaria,1998,Industry,232.60000000000002,5774.67,0.04027935795465369,BGR
Bulgaria,1998,Services,88.1,5774.67,0.015256283043013711,BGR
Bulgaria,1998,Total,1146.6000000000001,5774.67,0.19855680064834877,BGR
Bulgaria,1999,Agriculture,4.2,5527.49,0.0007598385523990093,BGR
Bulgaria,1999,Domestic/Public Use,767.1,5527.49,0.13877908417744764,BGR
Bulgaria,1999,Energy Production,3.9,5527.49,0.0007055643700847944,BGR
Bulgaria,1999,Industry,207.8,5527.49,0.03759391694964623,BGR
Bulgaria,1999,Services,88.7,5527.49,0.01604706657090289,BGR
Bulgaria,1999,Total,1071.7,5527.49,0.19388547062048056,BGR
Bulgaria,2000,Agriculture,1.82,7554.36,0.00024092047506340711,BGR
Bulgaria,2000,Domestic/Public Use,762.05,7554.36,0.1008755208912469,BGR
Bulgaria,2000,Energy Production,4.42,7554.36,0.0005850925822968458,BGR
Bulgaria,2000,Industry,217.98999999999998,7554.36,0.028856183713775883,BGR
Bulgaria,2000,Services,88.14,7554.36,0.011667434435213573,BGR
Bulgaria,2000,Total,1074.42,7554.36,0.14222515209759665,BGR
Bulgaria,2001,Agriculture,1.66,5927.043,0.0002800722046389743,BGR
Bulgaria,2001,Domestic/Public Use,697.1500000000001,5927.043,0.11762189003859093,BGR
Bulgaria,2001,Energy Production,3.71,5927.043,0.000625944505548551,BGR
Bulgaria,2001,Industry,181.03,5927.043,0.030543054943249107,BGR
Bulgaria,2001,Services,79.43,5927.043,0.013401286273779355,BGR
Bulgaria,2001,Total,962.98,5927.043,0.16247224796580692,BGR
Bulgaria,2002,Agriculture,1.79,5406.696,0.00033107095349914253,BGR
Bulgaria,2002,Domestic/Public Use,648.11,5406.696,0.11987172942588228,BGR
Bulgaria,2002,Energy Production,3.72,5406.696,0.0006880357245903968,BGR
Bulgaria,2002,Industry,183.67,5406.696,0.03397083912245112,BGR
Bulgaria,2002,Services,65.32,5406.696,0.012081315465119548,BGR
Bulgaria,2002,Total,902.61,5406.696,0.1669429906915425,BGR
Bulgaria,2003,Agriculture,1.57,6657.738,0.00023581582813862607,BGR
Bulgaria,2003,Domestic/Public Use,665.97,6657.738,0.1000294694684591,BGR
Bulgaria,2003,Energy Production,4.05,6657.738,0.0006083147158990035,BGR
Bulgaria,2003,Industry,175.22,6657.738,0.026318248029586024,BGR
Bulgaria,2003,Services,59.04,6657.738,0.008867876747327695,BGR
Bulgaria,2003,Total,905.8499999999999,6657.738,0.13605972478941045,BGR
Bulgaria,2004,Agriculture,3.79,5721.944,0.0006623623020428022,BGR
Bulgaria,2004,Domestic/Public Use,651.7,5721.944,0.11389485811115943,BGR
Bulgaria,2004,Energy Production,3.94,5721.944,0.0006885771688782693,BGR
Bulgaria,2004,Industry,170.46,5721.944,0.029790574671824818,BGR
Bulgaria,2004,Services,56.18,5721.944,0.009818341458776947,BGR
Bulgaria,2004,Total,886.07,5721.944,0.15485471371268225,BGR
Bulgaria,2005,Agriculture,2.84,5004.66,0.0005674711169190315,BGR
Bulgaria,2005,Domestic/Public Use,642.8399999999999,5004.66,0.12844828619726414,BGR
Bulgaria,2005,Energy Production,5.21,5004.66,0.0010410297602634344,BGR
Bulgaria,2005,Industry,165.70000000000002,5004.66,0.033109142279395605,BGR
Bulgaria,2005,Services,58.34,5004.66,0.011657135549667711,BGR
Bulgaria,2005,Total,874.93,5004.66,0.17482306490350993,BGR
Bulgaria,2006,Agriculture,2.99,5786.34,0.0005167342396056921,BGR
Bulgaria,2006,Domestic/Public Use,667.47,5786.34,0.11535271000321447,BGR
Bulgaria,2006,Energy Production,4.38,5786.34,0.0007569551737367662,BGR
Bulgaria,2006,Industry,183.5,5786.34,0.031712619721620226,BGR
Bulgaria,2006,Services,57.95,5786.34,0.010014966282658813,BGR
Bulgaria,2006,Total,916.2900000000001,5786.34,0.15835398542083598,BGR
Bulgaria,2007,Agriculture,2.77,6296.599999999999,0.00043991995680208373,BGR
Bulgaria,2007,Domestic/Public Use,678.7,6296.599999999999,0.1077883302099546,BGR
Bulgaria,2007,Energy Production,5.6,6296.599999999999,0.0008893688657370645,BGR
Bulgaria,2007,Industry,166.5,6296.599999999999,0.026442842168789508,BGR
Bulgaria,2007,Services,55.4,6296.599999999999,0.008798399136041675,BGR
Bulgaria,2007,Total,908.97,6296.599999999999,0.14435886033732492,BGR
Bulgaria,2008,Agriculture,2.94,6259.24,0.0004697055872597951,BGR
Bulgaria,2008,Domestic/Public Use,669.25,6259.24,0.10692192662367955,BGR
Bulgaria,2008,Energy Production,2.12,6259.24,0.00033869926700366183,BGR
Bulgaria,2008,Industry,161.20000000000002,6259.24,0.025753925396693533,BGR
Bulgaria,2008,Services,56.35,6259.24,0.009002690422479406,BGR
Bulgaria,2008,Total,891.86,6259.24,0.14248694729711595,BGR
Bulgaria,2009,Agriculture,2.86,6079.42,0.000470439614305312,BGR
Bulgaria,2009,Domestic/Public Use,656.25,6079.42,0.10794615275799337,BGR
Bulgaria,2009,Energy Production,2.4,6079.42,0.0003947745015149471,BGR
Bulgaria,2009,Industry,138.39,6079.42,0.022763684693605638,BGR
Bulgaria,2009,Services,50.07,6079.42,0.008235983037855586,BGR
Bulgaria,2009,Total,849.97,6079.42,0.13981103460527486,BGR
Bulgaria,2010,Agriculture,2.6,5663.42,0.00045908655900498286,BGR
Bulgaria,2010,Domestic/Public Use,635.75,5663.42,0.11225549226439148,BGR
Bulgaria,2010,Energy Production,2.33,5663.42,0.00041141218556985,BGR
Bulgaria,2010,Industry,128.64000000000001,5663.42,0.022714190365538848,BGR
Bulgaria,2010,Services,47.21,5663.42,0.008335952481009708,BGR
Bulgaria,2010,Total,816.53,5663.42,0.14417613385551487,BGR
Bulgaria,2011,Agriculture,2.86,6042.72,0.0004732967934969682,BGR
Bulgaria,2011,Domestic/Public Use,636.5899999999999,6042.72,0.10534825376651573,BGR
Bulgaria,2011,Energy Production,2.1,6042.72,0.000347525617602669,BGR
Bulgaria,2011,Industry,126.59,6042.72,0.020949175205867556,BGR
Bulgaria,2011,Services,46.7,6042.72,0.00772830778192602,BGR
Bulgaria,2011,Total,814.84,6042.72,0.13484655916540894,BGR
Bulgaria,2012,Agriculture,3.15,5679.52,0.0005546243344507986,BGR
Bulgaria,2012,Domestic/Public Use,646.45,5679.52,0.1138212384145139,BGR
Bulgaria,2012,Energy Production,1.9,5679.52,0.0003345353128433388,BGR
Bulgaria,2012,Industry,126.18,5679.52,0.02221666619714342,BGR
Bulgaria,2012,Services,45.48,5679.52,0.008007718962165816,BGR
Bulgaria,2012,Total,823.16,5679.52,0.14493478322111725,BGR
Bulgaria,2013,Agriculture,3.14,4962.02,0.0006328068004562658,BGR
Bulgaria,2013,Domestic/Public Use,648.51,4962.02,0.13069475737703595,BGR
Bulgaria,2013,Energy Production,1.71,4962.02,0.0003446177161720428,BGR
Bulgaria,2013,Industry,132.41,4962.02,0.026684696958093678,BGR
Bulgaria,2013,Services,43.03,4962.02,0.00867187153618889,BGR
Bulgaria,2013,Total,828.8,4962.02,0.16702875038794682,BGR
Bulgaria,2014,Agriculture,3.33,4745.1179999999995,0.0007017739074138937,BGR
Bulgaria,2014,Domestic/Public Use,617.16,4745.1179999999995,0.13006209750737496,BGR
Bulgaria,2014,Energy Production,1.6,4745.1179999999995,0.0003371886642228919,BGR
Bulgaria,2014,Industry,128.35000000000002,4745.1179999999995,0.02704885315813011,BGR
Bulgaria,2014,Services,40.07,4745.1179999999995,0.008444468609632048,BGR
Bulgaria,2014,Total,790.51,4745.1179999999995,0.1665943818467739,BGR
Bulgaria,2015,Agriculture,3.51,5196.900000000001,0.0006754026438838538,BGR
Bulgaria,2015,Domestic/Public Use,639.5,5196.900000000001,0.12305412842271353,BGR
Bulgaria,2015,Energy Production,1.09,5196.900000000001,0.00020974042217475802,BGR
Bulgaria,2015,Industry,140.1,5196.900000000001,0.026958379033654674,BGR
Bulgaria,2015,Services,44.61,5196.900000000001,0.008583963516711885,BGR
Bulgaria,2015,Total,828.8100000000001,5196.900000000001,0.1594816140391387,BGR
Bulgaria,2016,Agriculture,4.57,5455.54,0.0008376805962379527,BGR
Bulgaria,2016,Domestic/Public Use,651.1,5455.54,0.11934657247495208,BGR
Bulgaria,2016,Energy Production,1.05,5455.54,0.00019246490723191472,BGR
Bulgaria,2016,Industry,158.77,5455.54,0.029102526972582,BGR
Bulgaria,2016,Services,43.68,5455.54,0.008006540140847652,BGR
Bulgaria,2016,Total,859.1700000000001,5455.54,0.1574857850918516,BGR
Bulgaria,2017,Agriculture,2.98,5181.74,0.0005750963961912408,BGR
Bulgaria,2017,Domestic/Public Use,653.96,5181.74,0.12620471115879994,BGR
Bulgaria,2017,Energy Production,2.19,5181.74,0.0004226379555902072,BGR
Bulgaria,2017,Industry,158.27,5181.74,0.03054379416952607,BGR
Bulgaria,2017,Services,50.22,5181.74,0.009691725173397354,BGR
Bulgaria,2017,Total,867.62,5181.74,0.16743796485350482,BGR
Bulgaria,2018,Agriculture,2.53,4689.95,0.0005394513800786789,BGR
Bulgaria,2018,Domestic/Public Use,639.0999999999999,4689.95,0.13627010948944018,BGR
Bulgaria,2018,Energy Production,2.12,4689.95,0.00045203040544142264,BGR
Bulgaria,2018,Industry,145.66,4689.95,0.03105790040405548,BGR
Bulgaria,2018,Services,50.49,4689.95,0.01076557319374407,BGR
Bulgaria,2018,Total,839.9,4689.95,0.17908506487275985,BGR
Bulgaria,2019,Agriculture,3.74,4975.13,0.00075173915053476,BGR
Bulgaria,2019,Domestic/Public Use,631.04,4975.13,0.12683889667204676,BGR
Bulgaria,2019,Energy Production,1.98,4975.13,0.00039797955028310816,BGR
Bulgaria,2019,Industry,142.59,4975.13,0.028660557613569896,BGR
Bulgaria,2019,Services,46.2,4975.13,0.009286189506605858,BGR
Bulgaria,2019,Total,825.55,4975.13,0.16593536249304036,BGR
Bulgaria,2020,Agriculture,3.623,4780.968,0.0007577963291115942,BGR
Bulgaria,2020,Domestic/Public Use,623.318,4780.968,0.1303748529586477,BGR
Bulgaria,2020,Energy Production,1.905,4780.968,0.00039845487357371984,BGR
Bulgaria,2020,Industry,123.217,4780.968,0.025772395883009468,BGR
Bulgaria,2020,Services,36.122,4780.968,0.007555373723480266,BGR
Bulgaria,2020,Total,788.185,4780.968,0.16485887376782274,BGR
Bulgaria,2021,Agriculture,3.249,2533.3968990000003,0.001282467820688684,BGR
Bulgaria,2021,Domestic/Public Use,622.636,2533.3968990000003,0.2457712016012063,BGR
Bulgaria,2021,Energy Production,1.386,2533.3968990000003,0.0005470915356954496,BGR
Bulgaria,2021,Industry,122.231,2533.3968990000003,0.04824786832582287,BGR
Bulgaria,2021,Services,38.969,2533.3968990000003,0.015382114036447313,BGR
Bulgaria,2021,Total,788.471,2533.3968990000003,0.3112307433198606,BGR
Croatia,1996,Agriculture,151.0,260.0,0.5807692307692308,HRV
Croatia,1996,Domestic/Public Use,709.0,260.0,2.726923076923077,HRV
Croatia,1996,Industry,162.0,260.0,0.6230769230769231,HRV
Croatia,1996,Services,28.0,260.0,0.1076923076923077,HRV
Croatia,1996,Total,1050.0,260.0,4.038461538461538,HRV
Croatia,1997,Agriculture,159.0,1382.0,0.1150506512301013,HRV
Croatia,1997,Domestic/Public Use,714.0,1382.0,0.516642547033285,HRV
Croatia,1997,Industry,159.0,1382.0,0.1150506512301013,HRV
Croatia,1997,Services,30.0,1382.0,0.02170767004341534,HRV
Croatia,1997,Total,1062.0,1382.0,0.768451519536903,HRV
Croatia,1998,Agriculture,171.0,216.0,0.7916666666666666,HRV
Croatia,1998,Domestic/Public Use,717.0,216.0,3.3194444444444446,HRV
Croatia,1998,Industry,139.0,216.0,0.6435185185185185,HRV
Croatia,1998,Services,27.0,216.0,0.125,HRV
Croatia,1998,Total,1054.0,216.0,4.87962962962963,HRV
Croatia,1999,Agriculture,200.0,146.0,1.36986301369863,HRV
Croatia,1999,Domestic/Public Use,698.0,146.0,4.780821917808219,HRV
Croatia,1999,Industry,122.0,146.0,0.8356164383561644,HRV
Croatia,1999,Services,26.0,146.0,0.1780821917808219,HRV
Croatia,1999,Total,1046.0,146.0,7.164383561643835,HRV
Croatia,2000,Agriculture,2.0,1180.94,0.0016935661422256847,HRV
Croatia,2000,Domestic/Public Use,474.764,1180.94,0.4020221179738175,HRV
Croatia,2000,Energy Production,0.35,1180.94,0.0002963740748894948,HRV
Croatia,2000,Industry,85.9519992,1180.94,0.07278269785086457,HRV
Croatia,2000,Services,69.168,1180.94,0.05857029146273308,HRV
Croatia,2000,Total,632.2339992,1180.94,0.5353650475045303,HRV
Croatia,2001,Agriculture,2.0,1155.956032,0.0017301696125411109,HRV
Croatia,2001,Domestic/Public Use,489.543,1155.956032,0.42349621131610654,HRV
Croatia,2001,Energy Production,0.35,1155.956032,0.0003027796821946944,HRV
Croatia,2001,Industry,84.461,1155.956032,0.07306592782241737,HRV
Croatia,2001,Services,68.085,1155.956032,0.05889929903493076,HRV
Croatia,2001,Total,644.4390000000001,1155.956032,0.5574943874681906,HRV
Croatia,2002,Agriculture,2.0,1143.964975,0.0017483052748184006,HRV
Croatia,2002,Domestic/Public Use,457.355,1143.964975,0.39979807948228485,HRV
Croatia,2002,Energy Production,0.35,1143.964975,0.0003059534230932201,HRV
Croatia,2002,Industry,85.156,1143.964975,0.07443934199121786,HRV
Croatia,2002,Services,61.352,1143.964975,0.05363101261032926,HRV
Croatia,2002,Total,606.213,1143.964975,0.5299226927817435,HRV
Croatia,2003,Agriculture,2.0,1163.781989,0.0017185349308580851,HRV
Croatia,2003,Domestic/Public Use,478.62800000000004,1163.781989,0.41126946844337187,HRV
Croatia,2003,Energy Production,0.35,1163.781989,0.0003007436129001649,HRV
Croatia,2003,Industry,86.776,1163.781989,0.07456379358007059,HRV
Croatia,2003,Services,63.031,1163.781989,0.054160487613457986,HRV
Croatia,2003,Total,630.785,1163.781989,0.5420130281806587,HRV
Croatia,2004,Agriculture,2.0,1145.956989,0.00174526620038791,HRV
Croatia,2004,Domestic/Public Use,460.37,1145.956989,0.4017341003362911,HRV
Croatia,2004,Energy Production,0.35,1145.956989,0.0003054215850678842,HRV
Croatia,2004,Industry,87.626,1145.956989,0.0764653480375955,HRV
Croatia,2004,Services,55.919,1145.956989,0.04879677032974577,HRV
Croatia,2004,Total,606.265,1145.956989,0.5290469064890881,HRV
Croatia,2005,Agriculture,2.0,1145.376003,0.0017461514775598105,HRV
Croatia,2005,Domestic/Public Use,452.178,1145.376003,0.39478564141002,HRV
Croatia,2005,Energy Production,0.35,1145.376003,0.0003055765085729668,HRV
Croatia,2005,Industry,85.84,1145.376003,0.07494482141686706,HRV
Croatia,2005,Services,50.947,1145.376003,0.044480589663619834,HRV
Croatia,2005,Total,591.315,1145.376003,0.5162627804766396,HRV
Croatia,2006,Agriculture,2.0,1148.486048,0.001741422983311679,HRV
Croatia,2006,Domestic/Public Use,452.501,1148.486048,0.393997820685759,HRV
Croatia,2006,Energy Production,0.35,1148.486048,0.0003047490220795438,HRV
Croatia,2006,Industry,84.488,1148.486048,0.07356467250701856,HRV
Croatia,2006,Services,49.881,1148.486048,0.04343195991528493,HRV
Croatia,2006,Total,589.22,1148.486048,0.5130406251134537,HRV
Croatia,2007,Agriculture,2.0,1154.019006,0.00173307370987961,HRV
Croatia,2007,Domestic/Public Use,457.97799999999995,1154.019006,0.396854815751622,HRV
Croatia,2007,Energy Production,0.342,1154.019006,0.00029635560438941334,HRV
Croatia,2007,Industry,75.102,1154.019006,0.06507865087968924,HRV
Croatia,2007,Services,47.925,1154.019006,0.04152877877299015,HRV
Croatia,2007,Total,583.347,1154.019006,0.5054916747185705,HRV
Croatia,2008,Agriculture,2.0,1149.00897,0.001740630449560372,HRV
Croatia,2008,Domestic/Public Use,474.359,1149.00897,0.4128418597115042,HRV
Croatia,2008,Energy Production,0.378,1149.00897,0.0003289791549669103,HRV
Croatia,2008,Industry,86.61800000000001,1149.00897,0.07538496414001015,HRV
Croatia,2008,Services,68.296,1149.00897,0.059439048591587586,HRV
Croatia,2008,Total,631.651,1149.00897,0.5497354820476292,HRV
Croatia,2009,Agriculture,2.0,1158.24403,0.001726751831390834,HRV
Croatia,2009,Domestic/Public Use,486.327,1158.24403,0.41988301895240504,HRV
Croatia,2009,Energy Production,0.368,1158.24403,0.0003177223369759134,HRV
Croatia,2009,Industry,106.68299999999999,1158.24403,0.09210753281413415,HRV
Croatia,2009,Services,70.091,1158.24403,0.06051488130700746,HRV
Croatia,2009,Total,665.469,1158.24403,0.5745499072419135,HRV
Croatia,2010,Agriculture,2.0,1204.626,0.001660266339926251,HRV
Croatia,2010,Domestic/Public Use,497.57099999999997,1204.626,0.4130501915117223,HRV
Croatia,2010,Energy Production,0.267,1204.626,0.0002216455563801545,HRV
Croatia,2010,Industry,107.551,1204.626,0.08928165256270411,HRV
Croatia,2010,Services,69.123,1204.626,0.057381295107361126,HRV
Croatia,2010,Total,676.512,1204.626,0.5615950510780939,HRV
Croatia,2011,Agriculture,2.0,1211.41202,0.0016509659529381259,HRV
Croatia,2011,Domestic/Public Use,473.054,1211.41202,0.3904980239505961,HRV
Croatia,2011,Energy Production,0.271,1211.41202,0.00022370588662311609,HRV
Croatia,2011,Industry,86.177,1211.41202,0.07113764646317444,HRV
Croatia,2011,Services,68.503,1211.41202,0.05654806033706022,HRV
Croatia,2011,Total,630.005,1211.41202,0.520058402590392,HRV
Croatia,2012,Agriculture,2.0,1192.65997,0.0016769238930690363,HRV
Croatia,2012,Domestic/Public Use,466.79999999999995,1192.65997,0.39139403664231304,HRV
Croatia,2012,Energy Production,0.273,1192.65997,0.00022890011140392347,HRV
Croatia,2012,Industry,69.012,1192.65997,0.05786393585424017,HRV
Croatia,2012,Services,66.937,1192.65997,0.056124127315181044,HRV
Croatia,2012,Total,605.0219999999999,1192.65997,0.5072879238162072,HRV
Croatia,2013,Agriculture,2.0,1184.11599,0.0016890237247788537,HRV
Croatia,2013,Domestic/Public Use,472.64300000000003,1184.11599,0.39915262017532593,HRV
Croatia,2013,Energy Production,0.198,1184.11599,0.00016721334875310654,HRV
Croatia,2013,Industry,57.709,1184.11599,0.04873593506663144,HRV
Croatia,2013,Services,58.503,1184.11599,0.04940647748536864,HRV
Croatia,2013,Total,591.053,1184.11599,0.49915126980085794,HRV
Croatia,2014,Agriculture,2.0,1105.507,0.0018091246821594074,HRV
Croatia,2014,Domestic/Public Use,424.099,1105.507,0.38362398428956124,HRV
Croatia,2014,Energy Production,0.189,1105.507,0.000170962282464064,HRV
Croatia,2014,Industry,60.273,1105.507,0.054520685983896984,HRV
Croatia,2014,Services,52.797,1105.507,0.04775817792198511,HRV
Croatia,2014,Total,539.358,1105.507,0.48788293516006676,HRV
Croatia,2015,Agriculture,2.0,1129.33295,0.001770956917532602,HRV
Croatia,2015,Domestic/Public Use,450.28700000000003,1129.33295,0.3987194387625014,HRV
Croatia,2015,Energy Production,0.189,1129.33295,0.00016735542870683089,HRV
Croatia,2015,Industry,67.81099999999999,1129.33295,0.060045179767401625,HRV
Croatia,2015,Services,60.613,1129.33295,0.0536715058212018,HRV
Croatia,2015,Total,580.9000000000001,1129.33295,0.5143744366973443,HRV
Croatia,2016,Agriculture,2.0,1126.15701,0.0017759512947488558,HRV
Croatia,2016,Domestic/Public Use,425.63300000000004,1126.15701,0.3779517387189199,HRV
Croatia,2016,Energy Production,0.18,1126.15701,0.00015983561652739702,HRV
